gene_id	ENSGID	count_samples_type	ID	count_samples	range	project_id	sample_type	sample_count	gene_id	min	q1	q2	q3	max	avg	q3-q1	SD	CV	gene_symbol	times	Sampletype	ID	count_samples	range	project_id	sample_type	sample_count	gene_id	min	q1	q2	q3	max	avg	q3-q1	SD	CV	gene_symbol	times	Sampletype	
9153	ENSG00000171401	2	TCGA-STAD_avg_Primary_Tumor	375	50-<100	TCGA-STAD	Primary_Tumor	375	9153	0.0	0.02025	6.9799997E-2	0.33285001	9896.0518	91.741615	0.31259999	750.15961	8.1768738211116	CK13;K13;WSN2;KRT13;	1	Primary_Tumor,50-<100;	TCGA-STAD_avg_Solid_Tissue_Normal	32	1470.8893	TCGA-STAD	Solid_Tissue_Normal	32	9153	0.0	5.7000001E-3	0.0294	0.1135	11948.65	1470.8893	0.1078	3502.1648	2.3809846193048	CK13;K13;WSN2;KRT13;	1	Primary_Tumor,50-<100;
16542	ENSG00000215182	2	TCGA-STAD_avg_Primary_Tumor	375	50-<100	TCGA-STAD	Primary_Tumor	375	16542	0.0	0.59015	5.2870002	43.070549	1507.5374	62.252117	42.4804	156.03966	2.5065759611035	MUC5;TBM;leB;mucin;MUC5AC;	2	Primary_Tumor,50-<100;Solid_Tissue_Normal,100-<200;	TCGA-STAD_avg_Solid_Tissue_Normal	32	107.87498	TCGA-STAD	Solid_Tissue_Normal	32	16542	7.9999998E-4	1.333925	47.0298	166.48987	687.18781	107.87498	165.15594	148.73758	1.3787958987339	MUC5;TBM;leB;mucin;MUC5AC;	2	Primary_Tumor,50-<100;Solid_Tissue_Normal,100-<200;
26157	ENSG00000205420	2	TCGA-STAD_avg_Primary_Tumor	375	50-<100	TCGA-STAD	Primary_Tumor	375	26157	0.0	0.04975	0.22849999	1.66485	5221.5239	58.866184	1.6151	409.32248	6.9534400259409	CK-6C;CK-6E;CK6A;CK6C;CK6D;K6A;K6C;K6D;KRT6C;KRT6D;PC3;KRT6A;	2	Primary_Tumor,50-<100;Solid_Tissue_Normal,400-<500;	TCGA-STAD_avg_Solid_Tissue_Normal	32	425.76532	TCGA-STAD	Solid_Tissue_Normal	32	26157	0.0	0.00605	0.05215	0.28845	3421.894	425.76532	0.28240001	1021.57	2.39937343887	CK-6C;CK-6E;CK6A;CK6C;CK6D;K6A;K6C;K6D;KRT6C;KRT6D;PC3;KRT6A;	2	Primary_Tumor,50-<100;Solid_Tissue_Normal,400-<500;
26188	ENSG00000169474	2	TCGA-STAD_avg_Primary_Tumor	375	50-<100	TCGA-STAD	Primary_Tumor	375	26188	0.0	5.3550001E-2	0.42050001	3.2509	7194.4263	69.650856	3.19735	530.8905	7.6221676299283	SPRK;SPRR1A;	1	Primary_Tumor,50-<100;	TCGA-STAD_avg_Solid_Tissue_Normal	32	779.45673	TCGA-STAD	Solid_Tissue_Normal	32	26188	0.0	0.0	0.2626	5.3270998	8958.2256	779.45673	5.3270998	1979.3862	2.5394433376693	SPRK;SPRR1A;	1	Primary_Tumor,50-<100;
56889	ENSG00000163209	2	TCGA-STAD_avg_Primary_Tumor	375	100-<200	TCGA-STAD	Primary_Tumor	375	56889	0.0	0.0189	0.1265	1.33845	9312.3574	107.45046	1.31955	794.33307	7.3925516000583	SPRR3;	1	Primary_Tumor,100-<200;	TCGA-STAD_avg_Solid_Tissue_Normal	32	1931.9081	TCGA-STAD	Solid_Tissue_Normal	32	56889	0.0	0.0	0.03035	0.25334999	17327.68	1931.9081	0.25334999	4722.5332	2.4444916401562	SPRR3;	1	Primary_Tumor,100-<200;
30421	ENSG00000169605	2	TCGA-STAD_avg_Primary_Tumor	375	200-<300	TCGA-STAD	Primary_Tumor	375	30421	0.0	6.8800002E-2	1.0487	18.9659	22562.762	285.53223	18.8971	1484.3677	5.1985994715903	AMP18;BRICD1;CA11;FOV;foveolin;GKN1;	1	Primary_Tumor,200-<300;	TCGA-STAD_avg_Solid_Tissue_Normal	32	6086.8237	TCGA-STAD	Solid_Tissue_Normal	32	30421	0.0	4.1191502	2102.5923	6922.1855	59325.723	6086.8237	6918.0664	11492.796	1.8881434006377	AMP18;BRICD1;CA11;FOV;foveolin;GKN1;	1	Primary_Tumor,200-<300;
33523	ENSG00000182333	2	TCGA-STAD_avg_Primary_Tumor	375	200-<300	TCGA-STAD	Primary_Tumor	375	33523	0.0	0.0407	0.89179999	21.951349	38108.68	288.2196	21.91065	2169.1216	7.5259336977777	GL;HGL;HLAL;LIPF;	1	Primary_Tumor,200-<300;	TCGA-STAD_avg_Solid_Tissue_Normal	32	3400.1606	TCGA-STAD	Solid_Tissue_Normal	32	33523	5.7999999E-3	0.58200002	96.012352	3229.5752	34619.031	3400.1606	3228.9932	7019.9312	2.0645881256315	GL;HGL;HLAL;LIPF;	1	Primary_Tumor,200-<300;
7087	ENSG00000183347	2	TCGA-STAD_avg_Primary_Tumor	375	3.5199096	TCGA-STAD	Primary_Tumor	375	7087	0.0	4.1850001E-2	9.9699996E-2	0.25835001	404.539	3.5199096	0.2165	28.30686	8.041928122245	GBP6;	1	Solid_Tissue_Normal,50-<100;	TCGA-STAD_avg_Solid_Tissue_Normal	32	50-<100	TCGA-STAD	Solid_Tissue_Normal	32	7087	0.0	0.0222	0.11485	0.52574998	478.7323	60.816154	0.50354999	147.10226	2.418802412267	GBP6;	1	Solid_Tissue_Normal,50-<100;
21767	ENSG00000105675	2	TCGA-STAD_avg_Primary_Tumor	375	6.1051912	TCGA-STAD	Primary_Tumor	375	21767	0.0	9.1000004E-3	3.3100002E-2	0.2085	1151.5342	6.1051912	0.19939999	61.875977	10.134977754669	ATP6A;ATP4A;	1	Solid_Tissue_Normal,100-<200;	TCGA-STAD_avg_Solid_Tissue_Normal	32	100-<200	TCGA-STAD	Solid_Tissue_Normal	32	21767	0.0026	2.4274999E-2	4.4331999	143.4794	1040.4462	158.02214	143.45512	283.54214	1.7943190745297	ATP6A;ATP4A;	1	Solid_Tissue_Normal,100-<200;
24934	ENSG00000204544	2	TCGA-STAD_avg_Primary_Tumor	375	6.6464052	TCGA-STAD	Primary_Tumor	375	24934	0.0	0.00315	0.0127	4.5400001E-2	692.43512	6.6464052	0.04225	53.059383	7.9831700601101	C6orf205;KMQK697;MUC-21;MUC21;	1	Solid_Tissue_Normal,100-<200;	TCGA-STAD_avg_Solid_Tissue_Normal	32	100-<200	TCGA-STAD	Solid_Tissue_Normal	32	24934	0.0	5.6250002E-3	4.8599999E-2	0.175	1566.5747	173.66377	0.169375	425.83344	2.4520568682806	C6orf205;KMQK697;MUC-21;MUC21;	1	Solid_Tissue_Normal,100-<200;
59750	ENSG00000256713	2	TCGA-STAD_avg_Primary_Tumor	375	15.215051	TCGA-STAD	Primary_Tumor	375	59750	0.0	0.0016	1.8999999E-2	0.15425	3642.1863	15.215051	0.15265	191.75249	12.602816119381	Pg5;PGA5;	1	Solid_Tissue_Normal,100-<200;	TCGA-STAD_avg_Solid_Tissue_Normal	32	100-<200	TCGA-STAD	Solid_Tissue_Normal	32	59750	0.0	0.04315	2.1916499	103.96855	1398.8013	177.67918	103.9254	355.31299	1.9997446521309	Pg5;PGA5;	1	Solid_Tissue_Normal,100-<200;
16695	ENSG00000134812	2	TCGA-STAD_avg_Primary_Tumor	375	11.29171	TCGA-STAD	Primary_Tumor	375	16695	0.0	0.03255	0.16410001	1.6877	1171.7817	11.29171	1.6551501	70.430588	6.237371310457	IF;IFMH;INF;TCN3;GIF;CBLIF;	1	Solid_Tissue_Normal,200-<300;	TCGA-STAD_avg_Solid_Tissue_Normal	32	200-<300	TCGA-STAD	Solid_Tissue_Normal	32	16695	0.0	3.5349999E-2	6.5725999	376.5813	1521.7747	268.08347	376.54596	423.10806	1.5782698575186	IF;IFMH;INF;TCN3;GIF;CBLIF;	1	Solid_Tissue_Normal,200-<300;
36408	ENSG00000186009	2	TCGA-STAD_avg_Primary_Tumor	375	10.202889	TCGA-STAD	Primary_Tumor	375	36408	0.0	1.8750001E-2	0.057	0.37455001	1567.5769	10.202889	0.3558	87.093925	8.5362023442576	ATP6B;ATP4B;	1	Solid_Tissue_Normal,300-<400;	TCGA-STAD_avg_Solid_Tissue_Normal	32	300-<400	TCGA-STAD	Solid_Tissue_Normal	32	36408	0.0	4.2750001E-2	6.7853498	371.87177	1806.3945	315.64499	371.82901	506.79688	1.6055913955739	ATP6B;ATP4B;	1	Solid_Tissue_Normal,300-<400;
41583	ENSG00000241794	2	TCGA-STAD_avg_Primary_Tumor	375	43.00034	TCGA-STAD	Primary_Tumor	375	41583	0.0	0.0	8.4600002E-2	0.70735002	4491.9966	43.00034	0.70735002	332.87814	7.7412908828163	SPRR2A;	1	Solid_Tissue_Normal,300-<400;	TCGA-STAD_avg_Solid_Tissue_Normal	32	300-<400	TCGA-STAD	Solid_Tissue_Normal	32	41583	0.0	0.0	0.0	0.1375	2664.8135	314.95508	0.1375	725.97186	2.3050012719274	SPRR2A;	1	Solid_Tissue_Normal,300-<400;
51471	ENSG00000229859	2	TCGA-STAD_avg_Primary_Tumor	375	26.172308	TCGA-STAD	Primary_Tumor	375	51471	0.0	2.4999999E-3	0.0148	0.42414999	3713.6511	26.172308	0.42164999	206.95573	7.9074313965738	PGA3;	1	Solid_Tissue_Normal,300-<400;	TCGA-STAD_avg_Solid_Tissue_Normal	32	300-<400	TCGA-STAD	Solid_Tissue_Normal	32	51471	0.0	0.036775	16.806	343.43219	2764.7244	360.43881	343.39542	681.24652	1.8900476338827	PGA3;	1	Solid_Tissue_Normal,300-<400;
21151	ENSG00000186395	2	TCGA-ESCA_avg_Primary_Tumor	161	50-<100	TCGA-ESCA	Primary_Tumor	161	21151	4.7021999	16.3752	27.458401	52.365898	1329.8611	73.340393	35.9907	176.83968	2.4112180582397	BCIE;BIE;CK10;EHK;K10;KPP;KRT10;	1	Primary_Tumor,50-<100;	TCGA-ESCA_avg_Solid_Tissue_Normal	11	26.068327	TCGA-ESCA	Solid_Tissue_Normal	11	21151	5.0271001	9.5501003	12.8773	18.232149	111.764	26.068327	8.6820498	33.040611	1.2674618896717	BCIE;BIE;CK10;EHK;K10;KPP;KRT10;	1	Primary_Tumor,50-<100;
4158	ENSG00000143536	2	TCGA-ESCA_avg_Primary_Tumor	161	100-<200	TCGA-ESCA	Primary_Tumor	161	4158	0.0	0.0177	0.26109999	9.6742001	3371.9639	136.94031	9.6564999	439.27219	3.207763952046	C1orf10;DRC1;PDRC1;SEP53;CRNN;	1	Primary_Tumor,100-<200;	TCGA-ESCA_avg_Solid_Tissue_Normal	11	533.06012	TCGA-ESCA	Solid_Tissue_Normal	11	4158	0.0	0.0	0.0638	10.7283	5149.0786	533.06012	10.7283	1544.8268	2.8980348407981	C1orf10;DRC1;PDRC1;SEP53;CRNN;	1	Primary_Tumor,100-<200;
11352	ENSG00000188508	2	TCGA-ESCA_avg_Primary_Tumor	161	100-<200	TCGA-ESCA	Primary_Tumor	161	11352	0.0	0.1812	6.0285001	68.509499	2875.9067	141.37862	68.3283	400.57336	2.8333376008338	KDAP;UNQ467;KRTDAP;	2	Primary_Tumor,100-<200;Solid_Tissue_Normal,50-<100;	TCGA-ESCA_avg_Solid_Tissue_Normal	11	85.56588	TCGA-ESCA	Solid_Tissue_Normal	11	11352	0.0	0.10715	0.37259999	3.9254999	780.18231	85.56588	3.8183501	234.77174	2.7437541693021	KDAP;UNQ467;KRTDAP;	2	Primary_Tumor,100-<200;Solid_Tissue_Normal,50-<100;
33523	ENSG00000182333	2	TCGA-ESCA_avg_Primary_Tumor	161	200-<300	TCGA-ESCA	Primary_Tumor	161	33523	0.0	0.0055	0.0252	0.43149999	36273.805	236.75229	0.426	2858.2336	12.072675622272	GL;HGL;HLAL;LIPF;	1	Primary_Tumor,200-<300;	TCGA-ESCA_avg_Solid_Tissue_Normal	11	20710.768	TCGA-ESCA	Solid_Tissue_Normal	11	33523	0.0	1.8182	13363.34	38859.629	60342.703	20710.768	38857.809	23863.111	1.1522079239167	GL;HGL;HLAL;LIPF;	1	Primary_Tumor,200-<300;
6914	ENSG00000170477	2	TCGA-ESCA_avg_Primary_Tumor	161	300-<400	TCGA-ESCA	Primary_Tumor	161	6914	0.0	0.1266	1.3687	56.398998	13016.219	358.17798	56.2724	1453.7356	4.0586961822723	CK-4;CK4;CYK4;K4;WSN1;KRT4;	1	Primary_Tumor,300-<400;	TCGA-ESCA_avg_Solid_Tissue_Normal	11	1709.8652	TCGA-ESCA	Solid_Tissue_Normal	11	6914	0.0	0.0101	4.1499998E-2	47.393749	17123.852	1709.8652	47.383652	5134.1006	3.0026347106193	CK-4;CK4;CYK4;K4;WSN1;KRT4;	1	Primary_Tumor,300-<400;
41583	ENSG00000241794	2	TCGA-ESCA_avg_Primary_Tumor	161	300-<400	TCGA-ESCA	Primary_Tumor	161	41583	0.0	1.6099	30.9266	330.8793	3641.9517	389.09497	329.26941	741.3941	1.9054322393322	SPRR2A;	2	Primary_Tumor,300-<400;Solid_Tissue_Normal,100-<200;	TCGA-ESCA_avg_Solid_Tissue_Normal	11	193.75201	TCGA-ESCA	Solid_Tissue_Normal	11	41583	0.0	0.01225	1.1327	18.9874	1540.7626	193.75201	18.975149	475.65009	2.4549427384005	SPRR2A;	2	Primary_Tumor,300-<400;Solid_Tissue_Normal,100-<200;
7087	ENSG00000183347	2	TCGA-ESCA_avg_Primary_Tumor	161	36.77092	TCGA-ESCA	Primary_Tumor	161	7087	0.0	0.1996	9.2395	44.315498	560.61853	36.77092	44.115898	72.016998	1.9585313068044	GBP6;	1	Solid_Tissue_Normal,50-<100;	TCGA-ESCA_avg_Solid_Tissue_Normal	11	50-<100	TCGA-ESCA	Solid_Tissue_Normal	11	7087	4.1999999E-3	3.7700001E-2	0.2633	2.2883999	487.32159	60.385365	2.2507	150.59283	2.4938630411524	GBP6;	1	Solid_Tissue_Normal,50-<100;
40802	ENSG00000158516	2	TCGA-ESCA_avg_Primary_Tumor	161	2.2478044	TCGA-ESCA	Primary_Tumor	161	40802	0.0	7.6000001E-3	3.1399999E-2	0.1007	287.84351	2.2478044	9.3099996E-2	22.772947	10.131196023996	CPA2;	1	Solid_Tissue_Normal,50-<100;	TCGA-ESCA_avg_Solid_Tissue_Normal	11	50-<100	TCGA-ESCA	Solid_Tissue_Normal	11	40802	0.0	6.6249996E-2	62.636501	97.881149	178.82111	57.120674	97.814903	61.859352	1.0829590701258	CPA2;	1	Solid_Tissue_Normal,50-<100;
16542	ENSG00000215182	2	TCGA-ESCA_avg_Primary_Tumor	161	21.24651	TCGA-ESCA	Primary_Tumor	161	16542	0.0	0.0272	0.29030001	5.2789001	528.64331	21.24651	5.2516999	68.175697	3.2087950915233	MUC5;TBM;leB;mucin;MUC5AC;	1	Solid_Tissue_Normal,100-<200;	TCGA-ESCA_avg_Solid_Tissue_Normal	11	100-<200	TCGA-ESCA	Solid_Tissue_Normal	11	16542	1.6100001E-2	8.0854502	30.218	84.678596	707.53998	101.05206	76.593147	206.3712	2.0422265513439	MUC5;TBM;leB;mucin;MUC5AC;	1	Solid_Tissue_Normal,100-<200;
24934	ENSG00000204544	2	TCGA-ESCA_avg_Primary_Tumor	161	32.488132	TCGA-ESCA	Primary_Tumor	161	24934	0.0	2.3600001E-2	0.1683	2.5098	1103.7178	32.488132	2.4862001	118.54926	3.6490020417302	C6orf205;KMQK697;MUC-21;MUC21;	1	Solid_Tissue_Normal,100-<200;	TCGA-ESCA_avg_Solid_Tissue_Normal	11	100-<200	TCGA-ESCA	Solid_Tissue_Normal	11	24934	0.0	8.5500002E-2	0.93269998	4.3415999	1254.1899	123.08792	4.2561002	376.06955	3.0552921034006	C6orf205;KMQK697;MUC-21;MUC21;	1	Solid_Tissue_Normal,100-<200;
33507	ENSG00000077009	2	TCGA-KIRP_avg_Primary_Tumor	288	50-<100	TCGA-KIRP	Primary_Tumor	288	33507	0.0	3.2850001E-2	0.11575	0.505225	4770.3066	71.798531	0.47237501	499.32422	6.9545186098585	ITGB1BP3;MIBP;NRK2;NMRK2;	1	Primary_Tumor,50-<100;	TCGA-KIRP_avg_Solid_Tissue_Normal	32	1.5008187	TCGA-KIRP	Solid_Tissue_Normal	32	33507	1.5799999E-2	0.37632501	0.55774999	1.032075	26.9732	1.5008187	0.65574998	4.6763148	3.1158425731236	ITGB1BP3;MIBP;NRK2;NMRK2;	1	Primary_Tumor,50-<100;
6699	ENSG00000151704	2	TCGA-KIRP_avg_Primary_Tumor	288	5.0576854	TCGA-KIRP	Primary_Tumor	288	6699	0.0	0.014925	3.5950001E-2	0.14905	665.53912	5.0576854	0.13412499	44.548752	8.8081302961232	KIR1.1;ROMK;ROMK1;KCNJ1;	1	Solid_Tissue_Normal,50-<100;	TCGA-KIRP_avg_Solid_Tissue_Normal	32	50-<100	TCGA-KIRP	Solid_Tissue_Normal	32	6699	40.345001	59.275875	96.417053	120.19147	148.0356	92.686684	60.9156	33.681488	0.36339079732316	KIR1.1;ROMK;ROMK1;KCNJ1;	1	Solid_Tissue_Normal,50-<100;
30483	ENSG00000163631	2	TCGA-KIRP_avg_Primary_Tumor	288	0.76054722	TCGA-KIRP	Primary_Tumor	288	30483	0.0	5.8874998E-2	0.13240001	0.26447499	31.0574	0.76054722	0.20559999	2.9320977	3.8552474098847	HSA;PRO0883;PRO0903;PRO1341;ALB;	1	Solid_Tissue_Normal,50-<100;	TCGA-KIRP_avg_Solid_Tissue_Normal	32	50-<100	TCGA-KIRP	Solid_Tissue_Normal	32	30483	0.1026	4.3884749	28.079901	141.34605	296.88791	72.176857	136.95758	80.824425	1.1198108141506	HSA;PRO0883;PRO0903;PRO1341;ALB;	1	Solid_Tissue_Normal,50-<100;
39299	ENSG00000116218	2	TCGA-KIRP_avg_Primary_Tumor	288	0.44989756	TCGA-KIRP	Primary_Tumor	288	39299	0.0	0.0	0.0	2.8124999E-2	76.376999	0.44989756	2.8124999E-2	4.5562539	10.127314093457	PDCN;SRN1;NPHS2;	1	Solid_Tissue_Normal,50-<100;	TCGA-KIRP_avg_Solid_Tissue_Normal	32	50-<100	TCGA-KIRP	Solid_Tissue_Normal	32	39299	0.0	29.744875	71.275146	91.622673	170.9931	66.080826	61.8778	47.586155	0.72012046277993	PDCN;SRN1;NPHS2;	1	Solid_Tissue_Normal,50-<100;
41766	ENSG00000070915	2	TCGA-KIRP_avg_Primary_Tumor	288	2.5349264	TCGA-KIRP	Primary_Tumor	288	41766	0.0	0.025175	4.6050001E-2	9.9849999E-2	369.37109	2.5349264	7.4675001E-2	28.768032	11.348665586504	NCC;NCCT;TSC;SLC12A3;	1	Solid_Tissue_Normal,50-<100;	TCGA-KIRP_avg_Solid_Tissue_Normal	32	50-<100	TCGA-KIRP	Solid_Tissue_Normal	32	41766	1.1631	16.342075	75.627502	146.05698	265.2916	91.738373	129.7149	80.968758	0.88260512315822	NCC;NCCT;TSC;SLC12A3;	1	Solid_Tissue_Normal,50-<100;
51763	ENSG00000131183	2	TCGA-KIRP_avg_Primary_Tumor	288	2.0147362	TCGA-KIRP	Primary_Tumor	288	51763	0.0	0.13515	0.38045001	1.094475	99.655403	2.0147362	0.95932502	8.1593151	4.0498180853652	FRTS2;HCINF2;NAPI-3;NPHLOP1;NPT2;NPTIIa;SLC11;SLC17A2;SLC34A1;	1	Solid_Tissue_Normal,50-<100;	TCGA-KIRP_avg_Solid_Tissue_Normal	32	50-<100	TCGA-KIRP	Solid_Tissue_Normal	32	51763	4.5899998E-2	4.378325	41.236801	117.26247	252.91499	72.705612	112.88415	78.531609	1.0801313246631	FRTS2;HCINF2;NAPI-3;NPHLOP1;NPT2;NPTIIa;SLC11;SLC17A2;SLC34A1;	1	Solid_Tissue_Normal,50-<100;
57317	ENSG00000149452	2	TCGA-KIRP_avg_Primary_Tumor	288	0.99591422	TCGA-KIRP	Primary_Tumor	288	57317	0.0	1.9749999E-3	0.01465	0.109375	52.551498	0.99591422	0.1074	4.6339469	4.6529578621741	OAT3;SLC22A8;	1	Solid_Tissue_Normal,50-<100;	TCGA-KIRP_avg_Solid_Tissue_Normal	32	50-<100	TCGA-KIRP	Solid_Tissue_Normal	32	57317	1.8999999E-2	2.8872499	47.712749	111.46027	202.30141	64.42347	108.57303	65.571289	1.0178167832313	OAT3;SLC22A8;	1	Solid_Tissue_Normal,50-<100;
57369	ENSG00000164325	2	TCGA-KIRP_avg_Primary_Tumor	288	1.5047038	TCGA-KIRP	Primary_Tumor	288	57369	0.0	0.214775	0.54495001	1.354625	36.137402	1.5047038	1.13985	3.2093291	2.1328643550977	TMEM174;	1	Solid_Tissue_Normal,50-<100;	TCGA-KIRP_avg_Solid_Tissue_Normal	32	50-<100	TCGA-KIRP	Solid_Tissue_Normal	32	57369	0.65679997	5.8186498	50.539501	99.123177	210.6048	64.38739	93.304527	61.986298	0.96270866081076	TMEM174;	1	Solid_Tissue_Normal,50-<100;
4892	ENSG00000197891	2	TCGA-KIRP_avg_Primary_Tumor	288	21.321234	TCGA-KIRP	Primary_Tumor	288	4892	0.0	0.91877502	3.8817	11.67305	742.67719	21.321234	10.754275	83.511002	3.916799656155	OAT4L;RST;URAT1;SLC22A12;	1	Solid_Tissue_Normal,100-<200;	TCGA-KIRP_avg_Solid_Tissue_Normal	32	100-<200	TCGA-KIRP	Solid_Tissue_Normal	32	4892	9.4499998E-2	15.564475	144.5836	207.21448	458.23291	134.43428	191.64999	122.04768	0.90786129847238	OAT4L;RST;URAT1;SLC22A12;	1	Solid_Tissue_Normal,100-<200;
30810	ENSG00000074803	2	TCGA-KIRP_avg_Primary_Tumor	288	1.5685649	TCGA-KIRP	Primary_Tumor	288	30810	0.0	0.0148	7.4450001E-2	0.3448	160.3425	1.5685649	0.33000001	11.003057	7.0147285585697	BSC1;NKCC2;SLC12A1;	1	Solid_Tissue_Normal,100-<200;	TCGA-KIRP_avg_Solid_Tissue_Normal	32	100-<200	TCGA-KIRP	Solid_Tissue_Normal	32	30810	4.6809001	82.403297	145.48105	330.83261	501.48691	199.88335	248.42931	148.49228	0.74289469332988	BSC1;NKCC2;SLC12A1;	1	Solid_Tissue_Normal,100-<200;
35710	ENSG00000197901	2	TCGA-KIRP_avg_Primary_Tumor	288	33.503666	TCGA-KIRP	Primary_Tumor	288	35710	0.0	0.028925	0.227	4.567575	1598.0999	33.503666	4.53865	127.06393	3.7925381061284	HOAT1;OAT1;PAHT;ROAT1;SLC22A6;	1	Solid_Tissue_Normal,100-<200;	TCGA-KIRP_avg_Solid_Tissue_Normal	32	100-<200	TCGA-KIRP	Solid_Tissue_Normal	32	35710	0.1269	7.998775	117.21915	312.36786	456.44119	169.33144	304.36908	165.51828	0.9774810867964	HOAT1;OAT1;PAHT;ROAT1;SLC22A6;	1	Solid_Tissue_Normal,100-<200;
51168	ENSG00000163810	2	TCGA-PRAD_avg_Primary_Tumor	498	50-<100	TCGA-PRAD	Primary_Tumor	498	51168	0.0	0.26102501	1.4514	15.1677	7255.6099	74.911781	14.906675	436.52634	5.8272054698579	TGP;hTGP;TGM4;	2	Primary_Tumor,50-<100;Solid_Tissue_Normal,300-<400;	TCGA-PRAD_avg_Solid_Tissue_Normal	52	347.12051	TCGA-PRAD	Solid_Tissue_Normal	52	51168	2.2299999E-2	0.59277499	4.7893	66.420052	5084.2852	347.12051	65.827278	1032.6423	2.9748812595372	TGP;hTGP;TGM4;	2	Primary_Tumor,50-<100;Solid_Tissue_Normal,300-<400;
10230	ENSG00000225937	2	TCGA-PRAD_avg_Primary_Tumor	498	100-<200	TCGA-PRAD	Primary_Tumor	498	10230	9.6000005E-3	14.804525	65.164001	164.8643	553.03979	102.19582	150.05977	103.77319	1.0154347800135	DD3;NCRNA00019;PCAT3;PRUNE2-AS1;PCA3;	1	Primary_Tumor,100-<200;	TCGA-PRAD_avg_Solid_Tissue_Normal	52	9.4623327	TCGA-PRAD	Solid_Tissue_Normal	52	10230	2.5800001E-2	0.29179999	1.10665	5.4039001	131.6651	9.4623327	5.1121001	21.846027	2.3087358786275	DD3;NCRNA00019;PCAT3;PRUNE2-AS1;PCA3;	1	Primary_Tumor,100-<200;
42257	ENSG00000229314	2	TCGA-PRAD_avg_Primary_Tumor	498	100-<200	TCGA-PRAD	Primary_Tumor	498	42257	0.0	0.111775	0.66505003	3.9037499	14377.339	176.31859	3.791975	974.02893	5.5242554401099	AGP-A;AGP1;HEL-S-153w;ORM;ORM1;	2	Primary_Tumor,100-<200;Solid_Tissue_Normal,300-<400;	TCGA-PRAD_avg_Solid_Tissue_Normal	52	358.32755	TCGA-PRAD	Solid_Tissue_Normal	52	42257	0.0	0.26995	1.3503	6.677125	10335.115	358.32755	6.4071751	1558.9176	4.350537936589	AGP-A;AGP1;HEL-S-153w;ORM;ORM1;	2	Primary_Tumor,100-<200;Solid_Tissue_Normal,300-<400;
9124	ENSG00000167749	2	TCGA-PRAD_avg_Primary_Tumor	498	400-<500	TCGA-PRAD	Primary_Tumor	498	9124	19.488501	272.30511	413.51434	612.28473	2019.9364	463.77359	339.97961	268.50089	0.57894821048348	AI2A1;ARM1;EMSP;EMSP1;KLK-L1;PRSS17;PSTS;kallikrein;KLK4;	2	Primary_Tumor,400-<500;Solid_Tissue_Normal,200-<300;	TCGA-PRAD_avg_Solid_Tissue_Normal	52	275.52167	TCGA-PRAD	Solid_Tissue_Normal	52	9124	0.8057	137.41057	243.52049	413.72559	647.76251	275.52167	276.31503	195.57101	0.7098207919544	AI2A1;ARM1;EMSP;EMSP1;KLK-L1;PRSS17;PSTS;kallikrein;KLK4;	2	Primary_Tumor,400-<500;Solid_Tissue_Normal,200-<300;
9153	ENSG00000171401	2	TCGA-PRAD_avg_Primary_Tumor	498	8.3689957	TCGA-PRAD	Primary_Tumor	498	9153	0.0	0.1919	0.95475	5.0241499	414.20291	8.3689957	4.8322501	27.958841	3.3407641731731	CK13;K13;WSN2;KRT13;	1	Solid_Tissue_Normal,50-<100;	TCGA-PRAD_avg_Solid_Tissue_Normal	52	50-<100	TCGA-PRAD	Solid_Tissue_Normal	52	9153	0.17730001	1.449275	9.7114	51.870975	1187.6864	67.48243	50.4217	180.7946	2.6791358876674	CK13;K13;WSN2;KRT13;	1	Solid_Tissue_Normal,50-<100;
42471	ENSG00000228278	2	TCGA-PRAD_avg_Primary_Tumor	498	27.36981	TCGA-PRAD	Primary_Tumor	498	42471	0.0	1.05865	4.1806998	15.879325	741.99042	27.36981	14.820675	80.041672	2.9244511379509	AGP-B;AGP-B';AGP2;ORM2;	1	Solid_Tissue_Normal,50-<100;	TCGA-PRAD_avg_Solid_Tissue_Normal	52	50-<100	TCGA-PRAD	Solid_Tissue_Normal	52	42471	0.0206	1.005875	7.5425501	24.5191	870.24377	50.354576	23.513226	139.60762	2.772491223042	AGP-B;AGP-B';AGP2;ORM2;	1	Solid_Tissue_Normal,50-<100;
32572	ENSG00000149021	2	TCGA-PRAD_avg_Primary_Tumor	498	18.656004	TCGA-PRAD	Primary_Tumor	498	32572	0.0	1.0345	4.0556998	13.5945	797.95898	18.656004	12.56	57.729008	3.094392990053	CC10;CC16;CCPBP;CCSP;UGB;UP-1;UP1;SCGB1A1;	1	Solid_Tissue_Normal,100-<200;	TCGA-PRAD_avg_Solid_Tissue_Normal	52	100-<200	TCGA-PRAD	Solid_Tissue_Normal	52	32572	0.0	11.47565	48.773201	120.60127	701.83899	105.34798	109.12563	152.65424	1.449047622935	CC10;CC16;CCPBP;CCSP;UGB;UP-1;UP1;SCGB1A1;	1	Solid_Tissue_Normal,100-<200;
