gene_id	ENSGID	count_samples_type	ID	count_samples	range	project_id	sample_type	sample_count	gene_id	min	q1	q2	q3	max	avg	q3-q1	SD	CV	gene_symbol	times	Sampletype	ID	count_samples	range	project_id	sample_type	sample_count	gene_id	min	q1	q2	q3	max	avg	q3-q1	SD	CV	gene_symbol	times	Sampletype	
50468	ENSG00000211895	2	TCGA-PAAD_avg_Primary_Tumor	177	1073.5171	TCGA-PAAD	Primary_Tumor	177	50468	0.0	190.5132	536.19873	1236.365	7163.8828	1073.5171	1045.8518	1417.667	1.3205816656297	IGHA1;	1	Solid_Tissue_Normal,500-<600;	TCGA-PAAD_avg_Solid_Tissue_Normal	4	500-<600	TCGA-PAAD	Solid_Tissue_Normal	4	50468	165.79761	176.63292	519.23132	928.41382	1139.0013	585.81543	751.78088	490.27896	0.83691711568608	IGHA1;	1	Solid_Tissue_Normal,500-<600;
7613	ENSG00000211598	2	TCGA-LUSC_avg_Primary_Tumor	502	500-<600	TCGA-LUSC	Primary_Tumor	502	7613	0.1618	68.085098	265.11575	743.18213	5220.978	555.77539	675.09705	780.02435	1.4034884668067	IGKV4-1;	1	Primary_Tumor,500-<600;	TCGA-LUSC_avg_Solid_Tissue_Normal	49	208.8428	TCGA-LUSC	Solid_Tissue_Normal	49	7613	9.0916004	28.1378	77.776802	148.14211	1322.3481	208.8428	120.0043	348.44992	1.6684794496147	IGKV4-1;	1	Primary_Tumor,500-<600;
21160	ENSG00000211897	2	TCGA-LUSC_avg_Primary_Tumor	502	500-<600	TCGA-LUSC	Primary_Tumor	502	21160	0.15270001	80.98645	269.90561	625.24628	7149.6445	520.51965	544.25983	778.19403	1.4950329540873	IGHG3;	1	Primary_Tumor,500-<600;	TCGA-LUSC_avg_Solid_Tissue_Normal	49	162.72765	TCGA-LUSC	Solid_Tissue_Normal	49	21160	12.0617	34.104301	98.947197	187.91341	1264.9441	162.72765	153.8091	222.48563	1.3672269586638	IGHG3;	1	Primary_Tumor,500-<600;
761	ENSG00000211679	2	TCGA-LUSC_avg_Primary_Tumor	502	600-<700	TCGA-LUSC	Primary_Tumor	502	761	0.1131	94.241379	324.04004	747.68311	8050.2778	613.39362	653.44171	930.52075	1.5170042851114	IGLC3;	1	Primary_Tumor,600-<700;	TCGA-LUSC_avg_Solid_Tissue_Normal	49	238.78761	TCGA-LUSC	Solid_Tissue_Normal	49	761	13.0266	51.799999	85.5653	252.737	2121.5122	238.78761	200.937	385.44412	1.6141713550381	IGLC3;	1	Primary_Tumor,600-<700;
3285	ENSG00000239951	2	TCGA-LUSC_avg_Primary_Tumor	502	600-<700	TCGA-LUSC	Primary_Tumor	502	3285	0.34819999	95.873024	326.49677	783.72675	7442.6318	642.34344	687.8537	907.74365	1.4131749364483	IGKV3-20;	1	Primary_Tumor,600-<700;	TCGA-LUSC_avg_Solid_Tissue_Normal	49	284.58908	TCGA-LUSC	Solid_Tissue_Normal	49	3285	21.195601	54.8027	114.237	245.7823	3092.0732	284.58908	190.9796	504.09113	1.7712947032261	IGKV3-20;	1	Primary_Tumor,600-<700;
6591	ENSG00000211892	2	TCGA-LUSC_avg_Primary_Tumor	502	600-<700	TCGA-LUSC	Primary_Tumor	502	6591	0.2023	50.651573	187.8279	617.59595	11272.446	646.4024	566.9444	1309.698	2.0261341851454	IGHG4;	1	Primary_Tumor,600-<700;	TCGA-LUSC_avg_Solid_Tissue_Normal	49	113.28652	TCGA-LUSC	Solid_Tissue_Normal	49	6591	1.6172	8.1814003	18.932301	65.164398	1805.8875	113.28652	56.983002	290.86441	2.5675112096302	IGHG4;	1	Primary_Tumor,600-<700;
27369	ENSG00000211677	2	TCGA-LUSC_avg_Primary_Tumor	502	900-<1000	TCGA-LUSC	Primary_Tumor	502	27369	0.52759999	177.62593	532.53943	1158.8461	10338.293	938.59717	981.22015	1231.5808	1.3121505576242	IGLC2;	1	Primary_Tumor,900-<1000;	TCGA-LUSC_avg_Solid_Tissue_Normal	49	374.47092	TCGA-LUSC	Solid_Tissue_Normal	49	27369	13.8464	95.802498	180.01089	457.21161	2229.8232	374.47092	361.40909	459.43555	1.2268924647073	IGLC2;	1	Primary_Tumor,900-<1000;
28370	ENSG00000211893	2	TCGA-LUSC_avg_Primary_Tumor	502	900-<1000	TCGA-LUSC	Primary_Tumor	502	28370	0.2615	147.53455	440.54871	1210.1815	14979.433	988.64117	1062.647	1517.6328	1.5350693922649	IGHG2;	1	Primary_Tumor,900-<1000;	TCGA-LUSC_avg_Solid_Tissue_Normal	49	253.24197	TCGA-LUSC	Solid_Tissue_Normal	49	28370	4.6999998	39.242298	84.3302	215.9532	2701.6086	253.24197	176.71091	452.43225	1.78656109017	IGHG2;	1	Primary_Tumor,900-<1000;
33792	ENSG00000211896	2	TCGA-LUSC_avg_Primary_Tumor	502	1499.455	TCGA-LUSC	Primary_Tumor	502	33792	0.48460001	251.76875	806.53442	1907.6797	16810.68	1499.455	1655.9109	2001.1423	1.3345797639809	IGHG1;	1	Solid_Tissue_Normal,500-<600;	TCGA-LUSC_avg_Solid_Tissue_Normal	49	500-<600	TCGA-LUSC	Solid_Tissue_Normal	49	33792	18.225201	89.5802	182.69949	507.92761	4572.1865	523.83655	418.34741	880.00555	1.6799239190163	IGHG1;	1	Solid_Tissue_Normal,500-<600;
49113	ENSG00000211592	2	TCGA-LUSC_avg_Primary_Tumor	502	2052.9949	TCGA-LUSC	Primary_Tumor	502	49113	0.40580001	344.63266	1067.1647	2602.3706	29506.189	2052.9949	2257.738	2972.8088	1.4480351607303	IGKC;	1	Solid_Tissue_Normal,700-<800;	TCGA-LUSC_avg_Solid_Tissue_Normal	49	700-<800	TCGA-LUSC	Solid_Tissue_Normal	49	49113	36.820999	117.9062	335.85971	604.9621	5822.8467	731.27112	487.05591	1172.3625	1.6031844659748	IGKC;	1	Solid_Tissue_Normal,700-<800;
49113	ENSG00000211592	2	TCGA-BLCA_avg_Primary_Tumor	414	500-<600	TCGA-BLCA	Primary_Tumor	414	49113	9.6699998E-2	17.483576	100.34565	434.26019	36869.875	545.02234	416.77661	2009.0168	3.6861182607671	IGKC;	2	Primary_Tumor,500-<600;Solid_Tissue_Normal,500-<600;	TCGA-BLCA_avg_Solid_Tissue_Normal	19	540.6557	TCGA-BLCA	Solid_Tissue_Normal	19	49113	2.1426001	13.8765	65.433601	261.32309	5202.0869	540.6557	247.44659	1267.9055	2.3451255577256	IGKC;	2	Primary_Tumor,500-<600;Solid_Tissue_Normal,500-<600;
29139	ENSG00000248527	2	TCGA-BLCA_avg_Primary_Tumor	414	900-<1000	TCGA-BLCA	Primary_Tumor	414	29139	5.0391002	415.47351	684.95782	1093.5674	7441.4976	922.71539	678.09387	865.01215	0.93746366363305	MTATP6P1;	2	Primary_Tumor,900-<1000;Solid_Tissue_Normal,700-<800;	TCGA-BLCA_avg_Solid_Tissue_Normal	19	742.42987	TCGA-BLCA	Solid_Tissue_Normal	19	29139	418.87061	578.76569	634.58197	907.78192	1132.2195	742.42987	329.0162	222.12686	0.29918901296361	MTATP6P1;	2	Primary_Tumor,900-<1000;Solid_Tissue_Normal,700-<800;
33216	ENSG00000211890	2	TCGA-BLCA_avg_Primary_Tumor	414	102.45467	TCGA-BLCA	Primary_Tumor	414	33216	0.0561	2.9151249	16.04945	61.091324	4383.0293	102.45467	58.176201	317.98645	3.1036794125636	IGHA2;	1	Solid_Tissue_Normal,500-<600;	TCGA-BLCA_avg_Solid_Tissue_Normal	19	500-<600	TCGA-BLCA	Solid_Tissue_Normal	19	33216	0.0	4.6030502	12.694	155.2007	4064.3257	559.30896	150.59766	1270.1526	2.2709319729117	IGHA2;	1	Solid_Tissue_Normal,500-<600;
33216	ENSG00000211890	2	TCGA-READ_avg_Primary_Tumor	166	600-<700	TCGA-READ	Primary_Tumor	166	33216	0.4233	43.471275	186.77075	511.70901	8020.7842	617.20172	468.23773	1234.5237	2.0001948471563	IGHA2;	1	Primary_Tumor,600-<700;	TCGA-READ_avg_Solid_Tissue_Normal	10	3205.8442	TCGA-READ	Solid_Tissue_Normal	10	33216	1170.2039	1785.7906	3260.9919	3982.4343	6523.1025	3205.8442	2196.6436	1661.0092	0.51811912756085	IGHA2;	1	Primary_Tumor,600-<700;
29139	ENSG00000248527	2	TCGA-READ_avg_Primary_Tumor	166	900-<1000	TCGA-READ	Primary_Tumor	166	29139	4.677	512.61908	758.77173	1149.2891	4913.3916	934.409	636.66998	677.87061	0.7254538537193	MTATP6P1;	2	Primary_Tumor,900-<1000;Solid_Tissue_Normal,500-<600;	TCGA-READ_avg_Solid_Tissue_Normal	10	551.39917	TCGA-READ	Solid_Tissue_Normal	10	29139	236.89999	497.1228	542.66425	609.75842	915.45441	551.39917	112.6356	181.38591	0.32895571823222	MTATP6P1;	2	Primary_Tumor,900-<1000;Solid_Tissue_Normal,500-<600;
3285	ENSG00000239951	2	TCGA-READ_avg_Primary_Tumor	166	152.47363	TCGA-READ	Primary_Tumor	166	3285	0.79269999	27.438499	78.542847	184.60941	1576.9349	152.47363	157.1709	229.61037	1.5059021681323	IGKV3-20;	1	Solid_Tissue_Normal,600-<700;	TCGA-READ_avg_Solid_Tissue_Normal	10	600-<700	TCGA-READ	Solid_Tissue_Normal	10	3285	225.49989	487.90567	589.76038	700.81274	1016.774	620.09167	212.90704	237.94438	0.38372452253713	IGKV3-20;	1	Solid_Tissue_Normal,600-<700;
27369	ENSG00000211677	2	TCGA-READ_avg_Primary_Tumor	166	258.64053	TCGA-READ	Primary_Tumor	166	27369	1.9621	53.092323	124.56895	318.63083	3530.3103	258.64053	265.53851	403.19128	1.5588866911153	IGLC2;	1	Solid_Tissue_Normal,600-<700;	TCGA-READ_avg_Solid_Tissue_Normal	10	600-<700	TCGA-READ	Solid_Tissue_Normal	10	27369	352.3064	458.38309	517.58008	622.31622	1677.96	630.6734	163.93312	384.78903	0.61012408324182	IGLC2;	1	Solid_Tissue_Normal,600-<700;
33792	ENSG00000211896	2	TCGA-CHOL_avg_Primary_Tumor	36	500-<600	TCGA-CHOL	Primary_Tumor	36	33792	0.3567	7.4138498	26.92215	137.43318	4726.6846	507.76532	130.01932	1225.7521	2.4140130326348	IGHG1;	1	Primary_Tumor,500-<600;	TCGA-CHOL_avg_Solid_Tissue_Normal	9	49.056866	TCGA-CHOL	Solid_Tissue_Normal	9	33792	12.4401	28.2651	35.091702	88.211304	107.3289	49.056866	59.946201	35.936974	0.73255747727545	IGHG1;	1	Primary_Tumor,500-<600;
49113	ENSG00000211592	2	TCGA-CHOL_avg_Primary_Tumor	36	500-<600	TCGA-CHOL	Primary_Tumor	36	49113	0.3662	8.6220245	30.708151	195.418	6856.0986	549.15179	186.79597	1386.7544	2.5252661017457	IGKC;	1	Primary_Tumor,500-<600;	TCGA-CHOL_avg_Solid_Tissue_Normal	9	67.780281	TCGA-CHOL	Solid_Tissue_Normal	9	49113	12.2224	43.8941	73.090302	77.108299	123.9397	67.780281	33.214199	39.206333	0.57843273030987	IGKC;	1	Primary_Tumor,500-<600;
29139	ENSG00000248527	2	TCGA-CHOL_avg_Primary_Tumor	36	600-<700	TCGA-CHOL	Primary_Tumor	36	29139	296.18839	456.51324	571.68115	780.289	2023.7871	664.784	323.77573	343.03162	0.51600462706684	MTATP6P1;	1	Primary_Tumor,600-<700;	TCGA-CHOL_avg_Solid_Tissue_Normal	9	1327.2172	TCGA-CHOL	Solid_Tissue_Normal	9	29139	869.7077	1034.6078	1421.95	1595.7188	1778.5383	1327.2172	561.11102	330.23328	0.24881630527392	MTATP6P1;	1	Primary_Tumor,600-<700;
50468	ENSG00000211895	2	TCGA-CHOL_avg_Primary_Tumor	36	600-<700	TCGA-CHOL	Primary_Tumor	36	50468	0.28870001	22.8281	67.794701	246.84967	10769.301	628.57104	224.02158	1977.7727	3.1464585132653	IGHA1;	1	Primary_Tumor,600-<700;	TCGA-CHOL_avg_Solid_Tissue_Normal	9	204.40442	TCGA-CHOL	Solid_Tissue_Normal	9	50468	24.547199	138.6265	206.04781	325.99829	395.69211	204.40442	187.3718	130.3299	0.63760803215508	IGHA1;	1	Primary_Tumor,600-<700;
129	ENSG00000225630	2	TCGA-KICH_avg_Primary_Tumor	65	800-<900	TCGA-KICH	Primary_Tumor	65	129	4.7259002	468.99271	690.1098	1043.176	4474.5435	884.43127	574.18329	739.50201	0.83613281787289	MTND2P28;	1	Primary_Tumor,800-<900;	TCGA-KICH_avg_Solid_Tissue_Normal	24	169.76865	TCGA-KICH	Solid_Tissue_Normal	24	129	33.391899	96.339447	150.79761	237.1655	346.0741	169.76865	140.82605	92.755188	0.54636228773687	MTND2P28;	1	Primary_Tumor,800-<900;
29139	ENSG00000248527	2	TCGA-KICH_avg_Primary_Tumor	65	2659.0576	TCGA-KICH	Primary_Tumor	65	29139	26.0056	1726.6906	2577.5706	3218.813	6171.7466	2659.0576	1492.1224	1316.705	0.49517731394762	MTATP6P1;	1	Solid_Tissue_Normal,700-<800;	TCGA-KICH_avg_Solid_Tissue_Normal	24	700-<800	TCGA-KICH	Solid_Tissue_Normal	24	29139	211.7036	519.18146	690.26642	1040.0404	1625.0189	796.81696	520.85895	413.34943	0.51875079315581	MTATP6P1;	1	Solid_Tissue_Normal,700-<800;
3285	ENSG00000239951	2	TCGA-STAD_avg_Primary_Tumor	375	500-<600	TCGA-STAD	Primary_Tumor	375	3285	0.76230001	58.832951	167.40581	556.42767	12365.438	500.88388	497.5947	939.76508	1.8762134648853	IGKV3-20;	1	Primary_Tumor,500-<600;	TCGA-STAD_avg_Solid_Tissue_Normal	32	1512.4681	TCGA-STAD	Solid_Tissue_Normal	32	3285	0.61489999	6.5781999	401.88794	2769.958	6042.8145	1512.4681	2763.3799	1791.9285	1.1847711036021	IGKV3-20;	1	Primary_Tumor,500-<600;
33792	ENSG00000211896	2	TCGA-STAD_avg_Primary_Tumor	375	500-<600	TCGA-STAD	Primary_Tumor	375	33792	2.1744001	74.731003	260.05289	665.40753	6039.6484	544.80145	590.67657	782.88116	1.4370027098863	IGHG1;	1	Primary_Tumor,500-<600;	TCGA-STAD_avg_Solid_Tissue_Normal	32	297.50333	TCGA-STAD	Solid_Tissue_Normal	32	33792	0.72240001	7.8016248	67.825104	278.00018	2495.543	297.50333	270.19855	519.87207	1.7474495831694	IGHG1;	1	Primary_Tumor,500-<600;
27369	ENSG00000211677	2	TCGA-STAD_avg_Primary_Tumor	375	600-<700	TCGA-STAD	Primary_Tumor	375	27369	4.0510998	107.9397	264.26389	814.46405	7326.7603	643.04962	706.52435	885.93103	1.377702439199	IGLC2;	1	Primary_Tumor,600-<700;	TCGA-STAD_avg_Solid_Tissue_Normal	32	2840.6658	TCGA-STAD	Solid_Tissue_Normal	32	27369	1.2923	15.3017	502.08109	4463.0625	12395.336	2840.6658	4447.7607	3684.915	1.2972011702327	IGLC2;	1	Primary_Tumor,600-<700;
6326	ENSG00000211649	2	TCGA-STAD_avg_Primary_Tumor	375	57.691498	TCGA-STAD	Primary_Tumor	375	6326	0.0	2.3979001	9.4247999	34.096401	5633.2637	57.691498	31.6985	311.12784	5.3929582483714	IGLV7-46;	1	Solid_Tissue_Normal,500-<600;	TCGA-STAD_avg_Solid_Tissue_Normal	32	500-<600	TCGA-STAD	Solid_Tissue_Normal	32	6326	0.0	0.59560001	63.747749	462.66379	5742.4634	553.53223	462.06821	1181.051	2.1336625692058	IGLV7-46;	1	Solid_Tissue_Normal,500-<600;
49642	ENSG00000211959	2	TCGA-STAD_avg_Primary_Tumor	375	183.28317	TCGA-STAD	Primary_Tumor	375	49642	9.5700003E-2	16.589399	57.043499	188.47369	3916.0696	183.28317	171.88429	385.13647	2.1013193409957	IGHV4-39;	1	Solid_Tissue_Normal,500-<600;	TCGA-STAD_avg_Solid_Tissue_Normal	32	500-<600	TCGA-STAD	Solid_Tissue_Normal	32	49642	0.2341	2.7674251	138.75751	809.16553	3479.3499	586.7757	806.39807	884.60419	1.5075678662221	IGHV4-39;	1	Solid_Tissue_Normal,500-<600;
54988	ENSG00000240382	2	TCGA-STAD_avg_Primary_Tumor	375	55.395275	TCGA-STAD	Primary_Tumor	375	54988	0.0	3.3611	11.8717	52.116798	2094.2566	55.395275	48.755699	146.15776	2.6384517452075	IGKV1-17;	1	Solid_Tissue_Normal,500-<600;	TCGA-STAD_avg_Solid_Tissue_Normal	32	500-<600	TCGA-STAD	Solid_Tissue_Normal	32	54988	0.0	0.45899999	90.393051	755.49628	2703.4458	529.02826	755.03729	768.42578	1.4525231222997	IGKV1-17;	1	Solid_Tissue_Normal,500-<600;
59960	ENSG00000244437	2	TCGA-STAD_avg_Primary_Tumor	375	122.36571	TCGA-STAD	Primary_Tumor	375	59960	0.1057	14.96575	43.803501	153.76981	2606.5842	122.36571	138.80405	221.19908	1.8076884447449	IGKV3-15;	1	Solid_Tissue_Normal,500-<600;	TCGA-STAD_avg_Solid_Tissue_Normal	32	500-<600	TCGA-STAD	Solid_Tissue_Normal	32	59960	2.2500001E-2	1.5725	137.1257	803.11096	3780.7378	523.2923	801.53845	792.71185	1.5148547953027	IGKV3-15;	1	Solid_Tissue_Normal,500-<600;
3617	ENSG00000211662	2	TCGA-STAD_avg_Primary_Tumor	375	148.17719	TCGA-STAD	Primary_Tumor	375	3617	0.0242	13.10895	48.554199	127.647	5126.8833	148.17719	114.53805	361.914	2.442440702243	IGLV3-21;	1	Solid_Tissue_Normal,600-<700;	TCGA-STAD_avg_Solid_Tissue_Normal	32	600-<700	TCGA-STAD	Solid_Tissue_Normal	32	3617	2.8899999E-2	2.240175	110.18965	1372.8441	3745.3196	670.93292	1370.604	963.36548	1.435859608737	IGLV3-21;	1	Solid_Tissue_Normal,600-<700;
6388	ENSG00000211668	2	TCGA-STAD_avg_Primary_Tumor	375	128.44627	TCGA-STAD	Primary_Tumor	375	6388	0.1415	12.82695	36.8573	141.43056	2532.0391	128.44627	128.60361	242.38936	1.8870875736602	IGLV2-11;	1	Solid_Tissue_Normal,600-<700;	TCGA-STAD_avg_Solid_Tissue_Normal	32	600-<700	TCGA-STAD	Solid_Tissue_Normal	32	6388	0.1244	2.6628499	158.06345	1069.0422	2755.2598	616.19659	1066.3794	795.14789	1.2904126749549	IGLV2-11;	1	Solid_Tissue_Normal,600-<700;
16283	ENSG00000211644	2	TCGA-STAD_avg_Primary_Tumor	375	171.75499	TCGA-STAD	Primary_Tumor	375	16283	0.31850001	17.43215	56.073898	181.82745	3904.2517	171.75499	164.39529	338.62598	1.9715641449486	IGLV1-51;	1	Solid_Tissue_Normal,600-<700;	TCGA-STAD_avg_Solid_Tissue_Normal	32	600-<700	TCGA-STAD	Solid_Tissue_Normal	32	16283	0.22390001	2.5912249	223.7885	1105.3615	2913.1465	606.65826	1102.7701	782.79657	1.2903418969355	IGLV1-51;	1	Solid_Tissue_Normal,600-<700;
37208	ENSG00000211663	2	TCGA-STAD_avg_Primary_Tumor	375	180.00952	TCGA-STAD	Primary_Tumor	375	37208	0.0845	12.18405	48.9077	174.75815	4200.5127	180.00952	162.5741	394.69449	2.1926312008387	IGLV3-19;	1	Solid_Tissue_Normal,600-<700;	TCGA-STAD_avg_Solid_Tissue_Normal	32	600-<700	TCGA-STAD	Solid_Tissue_Normal	32	37208	0.0528	2.1291749	144.1203	1065.2086	3261.3701	609.06146	1063.0795	782.53088	1.2848143108579	IGLV3-19;	1	Solid_Tissue_Normal,600-<700;
50685	ENSG00000211949	2	TCGA-STAD_avg_Primary_Tumor	375	229.72491	TCGA-STAD	Primary_Tumor	375	50685	0.2823	30.31295	89.003304	305.1138	3197.1184	229.72491	274.80084	345.01813	1.5018751340462	IGHV3-23;	1	Solid_Tissue_Normal,700-<800;	TCGA-STAD_avg_Solid_Tissue_Normal	32	700-<800	TCGA-STAD	Solid_Tissue_Normal	32	50685	0.34549999	5.1289749	262.03561	1173.4144	3450.0237	745.54065	1168.2854	936.29071	1.2558546740543	IGHV3-23;	1	Solid_Tissue_Normal,700-<800;
23832	ENSG00000241351	2	TCGA-STAD_avg_Primary_Tumor	375	209.55238	TCGA-STAD	Primary_Tumor	375	23832	0.33489999	26.50985	80.063202	274.81229	3127.8594	209.55238	248.30244	309.33618	1.4761759327191	IGKV3-11;	1	Solid_Tissue_Normal,800-<900;	TCGA-STAD_avg_Solid_Tissue_Normal	32	800-<900	TCGA-STAD	Solid_Tissue_Normal	32	23832	0.2247	2.6580501	299.02234	1441.1547	3848.8137	818.22729	1438.4966	1021.217	1.2480847467212	IGKV3-11;	1	Solid_Tissue_Normal,800-<900;
59284	ENSG00000211659	2	TCGA-STAD_avg_Primary_Tumor	375	161.68671	TCGA-STAD	Primary_Tumor	375	59284	0.0381	15.5945	54.326801	189.97865	2153.5183	161.68671	174.38416	278.3786	1.721716027248	IGLV3-25;	1	Solid_Tissue_Normal,800-<900;	TCGA-STAD_avg_Solid_Tissue_Normal	32	800-<900	TCGA-STAD	Solid_Tissue_Normal	32	59284	0.0	2.1893001	208.4848	1006.3112	5220.0752	873.94525	1004.1219	1401.4644	1.6036066332531	IGLV3-25;	1	Solid_Tissue_Normal,800-<900;
17635	ENSG00000211653	2	TCGA-STAD_avg_Primary_Tumor	375	219.38164	TCGA-STAD	Primary_Tumor	375	17635	0.1573	23.831249	70.198997	239.3461	2269.49	219.38164	215.51485	352.70279	1.607713343742	IGLV1-40;	1	Solid_Tissue_Normal,900-<1000;	TCGA-STAD_avg_Solid_Tissue_Normal	32	900-<1000	TCGA-STAD	Solid_Tissue_Normal	32	17635	0.29339999	3.573225	281.83279	1506.906	5880.1187	942.11218	1503.3328	1336.9425	1.4190905588335	IGLV1-40;	1	Solid_Tissue_Normal,900-<1000;
33103	ENSG00000211966	2	TCGA-STAD_avg_Primary_Tumor	375	181.46141	TCGA-STAD	Primary_Tumor	375	33103	0.0228	19.4988	57.818298	220.83376	2712.5811	181.46141	201.33495	318.60797	1.7557891234285	IGHV5-51;	1	Solid_Tissue_Normal,900-<1000;	TCGA-STAD_avg_Solid_Tissue_Normal	32	900-<1000	TCGA-STAD	Solid_Tissue_Normal	32	33103	0.25440001	3.7925749	166.50426	1603.8223	5019.4492	952.43842	1600.0297	1322.0308	1.3880485837604	IGHV5-51;	1	Solid_Tissue_Normal,900-<1000;
49113	ENSG00000211592	2	TCGA-ESCA_avg_Primary_Tumor	161	800-<900	TCGA-ESCA	Primary_Tumor	161	49113	2.2978001	47.472401	217.3576	763.94012	16360.168	817.14484	716.46771	1932.3596	2.3647699959777	IGKC;	1	Primary_Tumor,800-<900;	TCGA-ESCA_avg_Solid_Tissue_Normal	11	372.0242	TCGA-ESCA	Solid_Tissue_Normal	11	49113	3.0827999	74.0755	175.64349	623.34479	1202.2686	372.0242	549.26929	408.27338	1.0974376935694	IGKC;	1	Primary_Tumor,800-<900;
50468	ENSG00000211895	2	TCGA-ESCA_avg_Primary_Tumor	161	900-<1000	TCGA-ESCA	Primary_Tumor	161	50468	1.308	36.196301	170.91479	793.11133	25064.77	956.82739	756.91498	2653.3911	2.773113654282	IGHA1;	1	Primary_Tumor,900-<1000;	TCGA-ESCA_avg_Solid_Tissue_Normal	11	2062.8196	TCGA-ESCA	Solid_Tissue_Normal	11	50468	2.7030001	193.38635	740.08557	4199.6792	6100.2778	2062.8196	4006.293	2424.6838	1.1754221261035	IGHA1;	1	Primary_Tumor,900-<1000;
33216	ENSG00000211890	2	TCGA-ESCA_avg_Primary_Tumor	161	192.51247	TCGA-ESCA	Primary_Tumor	161	33216	0.26530001	5.5700998	36.493	185.09309	3493.4922	192.51247	179.52299	407.78516	2.1182272504218	IGHA2;	1	Solid_Tissue_Normal,500-<600;	TCGA-ESCA_avg_Solid_Tissue_Normal	11	500-<600	TCGA-ESCA	Solid_Tissue_Normal	11	33216	0.55220002	47.343449	141.57339	648.51654	2940.2019	539.38458	601.1731	869.68622	1.6123675986436	IGHA2;	1	Solid_Tissue_Normal,500-<600;
129	ENSG00000225630	2	TCGA-ESCA_avg_Primary_Tumor	161	195.3631	TCGA-ESCA	Primary_Tumor	161	129	8.6184998	75.625198	122.7857	187.8895	2764.3403	195.3631	112.2643	304.35574	1.5578977811061	MTND2P28;	1	Solid_Tissue_Normal,600-<700;	TCGA-ESCA_avg_Solid_Tissue_Normal	11	600-<700	TCGA-ESCA	Solid_Tissue_Normal	11	129	10.4905	127.03325	320.2341	546.37518	3160.7798	606.5304	419.34195	893.71594	1.4734891111806	MTND2P28;	1	Solid_Tissue_Normal,600-<700;
50468	ENSG00000211895	2	TCGA-KIRP_avg_Primary_Tumor	288	500-<600	TCGA-KIRP	Primary_Tumor	288	50468	3.0300001E-2	6.2501249	26.6551	169.5248	33056.094	546.961	163.27467	2583.6741	4.7236898060374	IGHA1;	1	Primary_Tumor,500-<600;	TCGA-KIRP_avg_Solid_Tissue_Normal	32	267.51978	TCGA-KIRP	Solid_Tissue_Normal	32	50468	1.0737	15.22145	48.638851	207.97635	2506.7717	267.51978	192.7549	550.00751	2.0559508160481	IGHA1;	1	Primary_Tumor,500-<600;
361	ENSG00000227097	2	TCGA-PRAD_avg_Primary_Tumor	498	600-<700	TCGA-PRAD	Primary_Tumor	498	361	5.1929002	242.1552	436.39526	814.63531	5898.561	604.55542	572.4801	642.39752	1.0625949230593	RPS28P7;	1	Primary_Tumor,600-<700;	TCGA-PRAD_avg_Solid_Tissue_Normal	52	358.79489	TCGA-PRAD	Solid_Tissue_Normal	52	361	4.6417999	173.86435	291.66422	545.69904	939.28052	358.79489	371.83469	268.60962	0.7486439397172	RPS28P7;	1	Primary_Tumor,600-<700;
29139	ENSG00000248527	2	TCGA-PRAD_avg_Primary_Tumor	498	800-<900	TCGA-PRAD	Primary_Tumor	498	29139	2.5562999	506.67325	703.8808	1020.8842	5400.5405	856.61719	514.21094	602.05963	0.70283393449062	MTATP6P1;	2	Primary_Tumor,800-<900;Solid_Tissue_Normal,600-<700;	TCGA-PRAD_avg_Solid_Tissue_Normal	52	695.24432	TCGA-PRAD	Solid_Tissue_Normal	52	29139	182.6503	324.19412	607.28137	885.48688	2178.3979	695.24432	561.29272	447.10245	0.64308680723922	MTATP6P1;	2	Primary_Tumor,800-<900;Solid_Tissue_Normal,600-<700;
3509	ENSG00000213058	2	TCGA-COAD_avg_Primary_Tumor	478	50-<100	TCGA-COAD	Primary_Tumor	478	3509	0.0	0.31694999	4.1971002	27.072926	1672.9585	50.083309	26.755976	135.60565	2.7076016482857	AL365357.1;	1	Primary_Tumor,50-<100;	TCGA-COAD_avg_Solid_Tissue_Normal	41	10.49518	TCGA-COAD	Solid_Tissue_Normal	41	3509	0.0	0.2277	7.1564999	19.9417	39.4133	10.49518	19.714001	11.979017	1.1413827109206	AL365357.1;	1	Primary_Tumor,50-<100;
3617	ENSG00000211662	2	TCGA-COAD_avg_Primary_Tumor	478	50-<100	TCGA-COAD	Primary_Tumor	478	3617	0.0	7.3886752	26.4275	89.267174	2750.2273	91.138069	81.878502	196.56406	2.1567722704329	IGLV3-21;	2	Primary_Tumor,50-<100;Solid_Tissue_Normal,100-<200;	TCGA-COAD_avg_Solid_Tissue_Normal	41	168.67206	TCGA-COAD	Solid_Tissue_Normal	41	3617	6.2392998	67.401497	135.7944	244.6936	467.50809	168.67206	177.2921	125.57426	0.74448761697699	IGLV3-21;	2	Primary_Tumor,50-<100;Solid_Tissue_Normal,100-<200;
